0.000000000000000000e+00	6.682384174990880776e-01	8.120891134321415183e-01	6.695183605131550530e-01	1.729938271604938294e-01
6.682384174990880776e-01	0.000000000000000000e+00	4.514265486208124400e-01	6.457460283905920306e-01	6.899941426899277586e-01
8.120891134321415183e-01	4.514265486208124400e-01	0.000000000000000000e+00	7.307849397695150850e-01	8.076705087809787909e-01
6.695183605131550530e-01	6.457460283905920306e-01	7.307849397695150850e-01	0.000000000000000000e+00	6.943239160687105782e-01
1.729938271604938294e-01	6.899941426899277586e-01	8.076705087809787909e-01	6.943239160687105782e-01	0.000000000000000000e+00
