7.308260168670442924e-01,0.000000000000000000e+00
7.672226529114417604e-01,0.000000000000000000e+00
6.351713994760451731e-01,0.000000000000000000e+00
6.686294481987822280e-01,0.000000000000000000e+00
7.781759418803527728e-01,0.000000000000000000e+00
7.563275198157831669e-01,0.000000000000000000e+00
2.952447552447552415e-01,0.000000000000000000e+00
6.523299557360272560e-01,0.000000000000000000e+00
7.488360515484467905e-01,0.000000000000000000e+00
6.388356803946100282e-01,0.000000000000000000e+00
7.850290887334996359e-01,0.000000000000000000e+00
7.869871306915415810e-01,0.000000000000000000e+00
7.652170446132363635e-01,0.000000000000000000e+00
2.401048951048950775e-01,0.000000000000000000e+00
6.774406370099710362e-01,0.000000000000000000e+00
7.333564236952651028e-01,0.000000000000000000e+00
5.588629705515806290e-01,0.000000000000000000e+00
7.730304739943706371e-01,0.000000000000000000e+00
6.410772541733389396e-01,0.000000000000000000e+00
6.676504272197612000e-01,0.000000000000000000e+00
6.052460554782574942e-01,0.000000000000000000e+00
6.351462825441384075e-01,0.000000000000000000e+00
6.415607249667965029e-01,0.000000000000000000e+00
6.632197078965215153e-01,0.000000000000000000e+00
6.068246042224600956e-01,0.000000000000000000e+00
7.555032012670979125e-01,0.000000000000000000e+00
6.415607249667965029e-01,0.000000000000000000e+00
6.235187669248384301e-01,0.000000000000000000e+00
7.649591586635695606e-01,0.000000000000000000e+00
6.582100550887294288e-01,0.000000000000000000e+00
7.347861051249464648e-01,0.000000000000000000e+00
6.331745571976206133e-01,0.000000000000000000e+00
6.072040974362994392e-01,0.000000000000000000e+00
5.841541772502619745e-01,0.000000000000000000e+00
2.656643356643356713e-01,0.000000000000000000e+00
6.453357491234729126e-01,0.000000000000000000e+00
6.072040974362994392e-01,0.000000000000000000e+00
6.749004796393210937e-01,0.000000000000000000e+00
2.358097902097902043e-01,0.000000000000000000e+00
7.798836208475175003e-01,0.000000000000000000e+00
6.730350426043766321e-01,0.000000000000000000e+00
6.487623225500462887e-01,0.000000000000000000e+00
7.308260168670442924e-01,0.000000000000000000e+00
6.280324382678966755e-01,0.000000000000000000e+00
6.341923784970241451e-01,0.000000000000000000e+00
7.392305495693909378e-01,0.000000000000000000e+00
7.737703474747582577e-01,0.000000000000000000e+00
6.720560216253556041e-01,0.000000000000000000e+00
7.456292578799893489e-01,0.000000000000000000e+00
7.411633544677653784e-01,0.000000000000000000e+00
5.354254413098171739e-01,0.000000000000000000e+00
7.789233383195299787e-01,0.000000000000000000e+00
6.647133642826982269e-01,0.000000000000000000e+00
5.721006475087697662e-01,0.000000000000000000e+00
7.672226529114417604e-01,0.000000000000000000e+00
6.052460554782574942e-01,0.000000000000000000e+00
5.681636698522799511e-01,0.000000000000000000e+00
6.331804971498311563e-01,0.000000000000000000e+00
7.475210141477133252e-01,0.000000000000000000e+00
5.821346538093322698e-01,0.000000000000000000e+00
7.224900777678419095e-01,0.000000000000000000e+00
7.676645970607887115e-01,0.000000000000000000e+00
7.583638977600893893e-01,0.000000000000000000e+00
7.186445643333532196e-01,0.000000000000000000e+00
6.341923784970241451e-01,0.000000000000000000e+00
5.598419915306016570e-01,0.000000000000000000e+00
5.759958376844478423e-01,0.000000000000000000e+00
6.730492199925406371e-01,0.000000000000000000e+00
6.508614242674958250e-01,0.000000000000000000e+00
6.052460554782574942e-01,0.000000000000000000e+00
7.549848906736795762e-01,0.000000000000000000e+00
7.524473327861741501e-01,0.000000000000000000e+00
2.329678321678321784e-01,0.000000000000000000e+00
2.574475524475524635e-01,0.000000000000000000e+00
7.509788013176427190e-01,0.000000000000000000e+00
6.463916859610199239e-01,0.000000000000000000e+00
6.056226425013168102e-01,0.000000000000000000e+00
2.519580419580419450e-01,0.000000000000000000e+00
7.439853095963350205e-01,0.000000000000000000e+00
7.855185992230101499e-01,0.000000000000000000e+00
7.760338417226305685e-01,0.000000000000000000e+00
5.861429222215964741e-01,0.000000000000000000e+00
7.649591586635695606e-01,0.000000000000000000e+00
7.409027180517808731e-01,0.000000000000000000e+00
7.598324292286208204e-01,0.000000000000000000e+00
6.730492199925406371e-01,0.000000000000000000e+00
6.391191459978202705e-01,0.000000000000000000e+00
6.616366285153028048e-01,0.000000000000000000e+00
6.656923852617192550e-01,0.000000000000000000e+00
6.606516340577055502e-01,0.000000000000000000e+00
6.614066709760049179e-01,0.000000000000000000e+00
6.749930845624185771e-01,0.000000000000000000e+00
6.285682202428987120e-01,0.000000000000000000e+00
6.278663329812823601e-01,0.000000000000000000e+00
7.924104103594732385e-01,0.000000000000000000e+00
7.519578222966636361e-01,0.000000000000000000e+00
7.421676125064539109e-01,0.000000000000000000e+00
7.649591586635695606e-01,0.000000000000000000e+00
2.813286713286713425e-01,0.000000000000000000e+00
7.626187883907041831e-01,0.000000000000000000e+00
