5.168229129898533891e-01,0.000000000000000000e+00
4.985056236955103803e-01,0.000000000000000000e+00
5.317359159410401936e-01,0.000000000000000000e+00
6.931601572975419900e-01,0.000000000000000000e+00
5.178570665569919296e-01,0.000000000000000000e+00
6.196096089638488680e-01,0.000000000000000000e+00
5.209249356913356888e-01,0.000000000000000000e+00
5.651497256947823900e-01,0.000000000000000000e+00
3.741465039454580088e-01,0.000000000000000000e+00
3.466183574879226903e-01,0.000000000000000000e+00
4.167909483899023826e-01,0.000000000000000000e+00
3.028922716627634459e-01,0.000000000000000000e+00
5.850516524083821945e-01,0.000000000000000000e+00
2.644738262277387952e-01,0.000000000000000000e+00
5.845176256467343734e-01,0.000000000000000000e+00
5.793659440245922942e-01,0.000000000000000000e+00
5.600121110158833293e-01,0.000000000000000000e+00
6.762056161525188402e-01,0.000000000000000000e+00
4.554367528424900780e-01,0.000000000000000000e+00
5.350182963377131395e-01,0.000000000000000000e+00
6.366610563024712732e-01,0.000000000000000000e+00
7.847624857236679130e-01,0.000000000000000000e+00
5.825678493447566941e-01,0.000000000000000000e+00
5.737089031924232918e-01,0.000000000000000000e+00
5.347517498108456113e-01,0.000000000000000000e+00
3.759409583275727940e-01,0.000000000000000000e+00
2.606206152185644442e-01,0.000000000000000000e+00
4.932023104005457959e-01,0.000000000000000000e+00
3.052807017543859303e-01,0.000000000000000000e+00
4.850531026331126871e-01,0.000000000000000000e+00
4.682963782705639733e-01,0.000000000000000000e+00
6.554501843031177444e-01,0.000000000000000000e+00
5.918672049824496018e-01,0.000000000000000000e+00
5.046578319002219537e-01,0.000000000000000000e+00
5.270453277924969093e-01,0.000000000000000000e+00
7.487130303057505376e-01,0.000000000000000000e+00
6.137599965343321085e-01,0.000000000000000000e+00
6.700709389238723723e-01,0.000000000000000000e+00
6.330484059013393727e-01,0.000000000000000000e+00
6.170559604256298236e-01,0.000000000000000000e+00
4.785560188975359619e-01,0.000000000000000000e+00
7.410066082874018356e-01,0.000000000000000000e+00
4.545819469834326831e-01,0.000000000000000000e+00
7.313735807644661246e-01,0.000000000000000000e+00
5.066885489326558023e-01,0.000000000000000000e+00
3.145785953177257510e-01,0.000000000000000000e+00
6.469143507189112352e-01,0.000000000000000000e+00
5.350186096209211817e-01,0.000000000000000000e+00
6.625988104100384302e-01,0.000000000000000000e+00
5.848005901593514855e-01,0.000000000000000000e+00
5.597869366552410408e-01,0.000000000000000000e+00
6.376523939805487373e-01,0.000000000000000000e+00
6.841693316094685784e-01,0.000000000000000000e+00
6.325972270571669220e-01,0.000000000000000000e+00
6.023819164587325137e-01,0.000000000000000000e+00
3.066071428571428004e-01,0.000000000000000000e+00
4.331190319347160145e-01,0.000000000000000000e+00
6.311440474232673514e-01,0.000000000000000000e+00
6.453952525202142354e-01,0.000000000000000000e+00
4.141445155568322933e-01,0.000000000000000000e+00
4.518468907226850240e-01,0.000000000000000000e+00
6.098707423498243019e-01,0.000000000000000000e+00
6.084929652955183288e-01,0.000000000000000000e+00
6.588085598893311801e-01,0.000000000000000000e+00
4.913209995564290500e-01,0.000000000000000000e+00
7.847624857236679130e-01,0.000000000000000000e+00
4.919492922393558509e-01,0.000000000000000000e+00
5.780920467803559726e-01,0.000000000000000000e+00
5.907679760812731828e-01,0.000000000000000000e+00
5.707150525631391469e-01,0.000000000000000000e+00
6.337977212382800429e-01,0.000000000000000000e+00
7.564288168616852825e-01,0.000000000000000000e+00
5.926947758392888677e-01,0.000000000000000000e+00
4.622027182486534436e-01,0.000000000000000000e+00
7.963221187511908550e-01,0.000000000000000000e+00
6.394686223828132121e-01,0.000000000000000000e+00
5.911654401266022152e-01,0.000000000000000000e+00
6.075954122378193212e-01,0.000000000000000000e+00
4.484587201087837371e-01,0.000000000000000000e+00
5.822946250759160058e-01,0.000000000000000000e+00
2.991946902654867291e-01,0.000000000000000000e+00
5.975849938290762609e-01,0.000000000000000000e+00
4.536172208493205460e-01,0.000000000000000000e+00
6.384179682559331104e-01,0.000000000000000000e+00
6.137403859446135534e-01,0.000000000000000000e+00
6.585182273706742251e-01,0.000000000000000000e+00
6.350744379803185957e-01,0.000000000000000000e+00
7.847624857236679130e-01,0.000000000000000000e+00
4.326614338449836783e-01,0.000000000000000000e+00
6.959315227844561358e-01,0.000000000000000000e+00
4.735551370389831649e-01,0.000000000000000000e+00
6.219819392819665449e-01,0.000000000000000000e+00
7.629276233383468497e-01,0.000000000000000000e+00
6.133328698803419687e-01,0.000000000000000000e+00
4.922021954651623621e-01,0.000000000000000000e+00
4.055940568412359504e-01,0.000000000000000000e+00
5.744008102660549397e-01,0.000000000000000000e+00
4.630163531993120585e-01,0.000000000000000000e+00
3.005971896955503819e-01,0.000000000000000000e+00
6.020255950571236081e-01,0.000000000000000000e+00
4.601959823359200175e-01,0.000000000000000000e+00
5.842863856138968970e-01,0.000000000000000000e+00
5.745086540351889148e-01,0.000000000000000000e+00
5.700626308235314799e-01,0.000000000000000000e+00
7.222729769849631776e-01,0.000000000000000000e+00
7.565587080658158214e-01,0.000000000000000000e+00
5.204859613534995599e-01,0.000000000000000000e+00
3.090986439971992183e-01,0.000000000000000000e+00
6.267586172780810205e-01,0.000000000000000000e+00
5.994333071809048175e-01,0.000000000000000000e+00
7.541508649285608712e-01,0.000000000000000000e+00
6.217682326951510241e-01,0.000000000000000000e+00
6.153528891827447778e-01,0.000000000000000000e+00
6.429993399990132641e-01,0.000000000000000000e+00
7.963221187511908550e-01,0.000000000000000000e+00
7.084103324951152025e-01,0.000000000000000000e+00
6.236318007840058186e-01,0.000000000000000000e+00
5.772464221561297570e-01,0.000000000000000000e+00
7.963221187511908550e-01,0.000000000000000000e+00
6.492120270080716793e-01,0.000000000000000000e+00
5.101613244050912099e-01,0.000000000000000000e+00
4.980524614811813189e-01,0.000000000000000000e+00
